file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
gemma3_27b_agent,1.8277289010418787,0.5559773398217346,0.06286380183630368,0.24563333333333334,30.349609375,run2 (0.2632)
