file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
qwq_agent,1.229963021764049,0.40500516442151246,0.04579352893597596,0.42983333333333335,40.790364583333336,run1 (0.4737)
