file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
qwen2.5_32b_agent,0.2422636435870771,0.0775813682186058,0.0087720477231095,0.46490000000000004,28.742838541666668,run3 (0.5263)
