file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
qwen2.5_32b_simple,0.16966646320290035,0.06811885167880544,0.007702130440470766,0.5990000000000001,19.869791666666668,run2 (0.6094)
