file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
gemma3_12b_simple,0.07225432594617208,0.0250789409225208,0.0028356507711684666,0.4479333333333333,10.4716796875,run3 (0.4844)
