file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
deepseek-r1_14b_simple,0.42956388546360863,0.16171060778638854,0.018284456711799135,0.5573,17.363606770833332,run2 (0.5938)
