file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
qwen2.5_14b_simple,0.10105545706219143,0.03714374697134367,0.004199806326302833,0.5,12.5615234375,run1 (0.5469)
