file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
qwen2.5_14b_agent,0.6450261608318046,0.19513093176069293,0.022063259323249765,0.0725,40.583984375,run1 (0.087)
