file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
qwen2.5_32b_agent,0.3101311830017302,0.10137022658040507,0.011461830149219768,0.0652,28.745442708333332,run1 (0.0652)
