file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
deepseek-r1_32b_agent,0.5498532539606095,0.1809795849932102,0.020463180695597265,0.14493333333333333,32.583333333333336,run1 (0.1522)
