file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
deepseek-r1_14b_agent,0.34824062983194987,0.10670569533896111,0.012065106266280934,0.13043333333333332,40.296875,run3 (0.1522)
