id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
13364545-fca3-45bc-8367-c4e540cb831c,Itau Agents,Inferência com modelo qwq sem agente.,N/A,2025-04-19 20:49:04,2805.8110690116882,0.25837076467595266,0.02921372399114529,"Intel(R) Xeon(R) Silver 4410Y/2 device(s), TDP:150.0",NVIDIA L40S 1 device(s),Linux,BR/Rio de Janeiro,0
