id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
a53292c0-37c6-4c02-a9a4-ebc5807baf12,Itau Agents,Inferência com modelo gemma3:27b sem agente.,N/A,2025-04-19 19:38:40,394.5223321914673,0.03348755935463661,0.0037864048486694075,"Intel(R) Xeon(R) Silver 4410Y/2 device(s), TDP:150.0",NVIDIA L40S 1 device(s),Linux,BR/Rio de Janeiro,0
