timestamp, memory.used [MiB]
2025/04/19 19:38:36.866, 17824 MiB
2025/04/19 19:38:37.366, 17809 MiB
2025/04/19 19:38:37.866, 29 MiB
2025/04/19 19:38:39.157, 372 MiB
2025/04/19 19:38:39.657, 18 MiB
2025/04/19 19:38:40.157, 362 MiB
2025/04/19 19:38:40.658, 18 MiB
2025/04/19 19:38:41.159, 40 MiB
2025/04/19 19:38:41.659, 18 MiB
2025/04/19 19:38:42.159, 14 MiB
2025/04/19 19:38:42.659, 14 MiB
2025/04/19 19:38:43.159, 14 MiB
2025/04/19 19:38:43.659, 14 MiB
2025/04/19 19:38:44.159, 14 MiB
2025/04/19 19:38:44.660, 14 MiB
2025/04/19 19:38:45.160, 14 MiB
2025/04/19 19:38:45.660, 17032 MiB
2025/04/19 19:38:46.177, 17032 MiB
2025/04/19 19:38:46.677, 17032 MiB
2025/04/19 19:38:47.177, 17032 MiB
2025/04/19 19:38:47.678, 17032 MiB
2025/04/19 19:38:48.178, 17032 MiB
2025/04/19 19:38:48.678, 17032 MiB
2025/04/19 19:38:49.178, 17032 MiB
2025/04/19 19:38:49.679, 17032 MiB
2025/04/19 19:38:50.179, 17032 MiB
2025/04/19 19:38:50.778, 28528 MiB
2025/04/19 19:38:51.278, 28588 MiB
2025/04/19 19:38:51.779, 28736 MiB
2025/04/19 19:38:52.279, 28834 MiB
2025/04/19 19:38:52.779, 28932 MiB
2025/04/19 19:38:53.279, 29030 MiB
2025/04/19 19:38:53.779, 29112 MiB
2025/04/19 19:38:54.279, 29176 MiB
2025/04/19 19:38:54.779, 29274 MiB
2025/04/19 19:38:55.279, 29372 MiB
2025/04/19 19:38:55.780, 29398 MiB
2025/04/19 19:38:56.280, 29398 MiB
2025/04/19 19:38:56.780, 29398 MiB
2025/04/19 19:38:57.280, 29398 MiB
2025/04/19 19:38:57.780, 29398 MiB
2025/04/19 19:38:58.280, 29398 MiB
2025/04/19 19:38:58.781, 29398 MiB
2025/04/19 19:38:59.281, 29398 MiB
2025/04/19 19:38:59.781, 29398 MiB
2025/04/19 19:39:00.281, 29398 MiB
2025/04/19 19:39:00.781, 29398 MiB
2025/04/19 19:39:01.281, 29398 MiB
2025/04/19 19:39:01.782, 29398 MiB
2025/04/19 19:39:02.386, 29398 MiB
2025/04/19 19:39:02.886, 29398 MiB
2025/04/19 19:39:03.386, 29398 MiB
2025/04/19 19:39:03.886, 29398 MiB
2025/04/19 19:39:04.386, 29398 MiB
2025/04/19 19:39:04.887, 29398 MiB
2025/04/19 19:39:05.387, 29398 MiB
2025/04/19 19:39:05.887, 29398 MiB
2025/04/19 19:39:06.387, 29398 MiB
2025/04/19 19:39:06.887, 29398 MiB
2025/04/19 19:39:07.387, 29398 MiB
2025/04/19 19:39:07.887, 29398 MiB
2025/04/19 19:39:08.388, 29398 MiB
2025/04/19 19:39:08.888, 29398 MiB
2025/04/19 19:39:09.388, 29400 MiB
2025/04/19 19:39:09.888, 29400 MiB
2025/04/19 19:39:10.388, 29400 MiB
