timestamp, memory.used [MiB]
2025/04/19 19:45:15.040, 29446 MiB
2025/04/19 19:45:15.540, 29420 MiB
2025/04/19 19:45:16.040, 29398 MiB
2025/04/19 19:45:16.540, 14 MiB
2025/04/19 19:45:17.799, 14 MiB
2025/04/19 19:45:18.299, 14 MiB
2025/04/19 19:45:18.799, 14 MiB
2025/04/19 19:45:19.300, 14 MiB
2025/04/19 19:45:19.800, 362 MiB
2025/04/19 19:45:20.300, 14 MiB
2025/04/19 19:45:20.800, 14 MiB
2025/04/19 19:45:21.397, 442 MiB
2025/04/19 19:45:21.898, 442 MiB
2025/04/19 19:45:22.398, 442 MiB
2025/04/19 19:45:22.898, 442 MiB
2025/04/19 19:45:23.398, 442 MiB
2025/04/19 19:45:23.899, 442 MiB
2025/04/19 19:45:24.399, 442 MiB
2025/04/19 19:45:24.899, 442 MiB
2025/04/19 19:45:25.399, 442 MiB
2025/04/19 19:45:25.909, 442 MiB
2025/04/19 19:45:26.409, 442 MiB
2025/04/19 19:45:26.909, 442 MiB
2025/04/19 19:45:27.410, 442 MiB
2025/04/19 19:45:27.910, 8592 MiB
2025/04/19 19:45:28.410, 8592 MiB
2025/04/19 19:45:28.910, 40742 MiB
2025/04/19 19:45:29.410, 40848 MiB
2025/04/19 19:45:29.910, 40908 MiB
2025/04/19 19:45:30.527, 40968 MiB
2025/04/19 19:45:31.027, 41008 MiB
2025/04/19 19:45:31.527, 41048 MiB
2025/04/19 19:45:32.027, 41088 MiB
2025/04/19 19:45:32.527, 41128 MiB
2025/04/19 19:45:33.028, 41148 MiB
2025/04/19 19:45:33.528, 41168 MiB
2025/04/19 19:45:34.028, 41208 MiB
2025/04/19 19:45:34.528, 41224 MiB
2025/04/19 19:45:35.028, 41224 MiB
2025/04/19 19:45:35.528, 41224 MiB
2025/04/19 19:45:36.028, 41224 MiB
2025/04/19 19:45:36.528, 41224 MiB
2025/04/19 19:45:37.029, 41224 MiB
2025/04/19 19:45:37.529, 41224 MiB
2025/04/19 19:45:38.029, 41224 MiB
2025/04/19 19:45:38.586, 41224 MiB
2025/04/19 19:45:39.086, 41224 MiB
2025/04/19 19:45:39.586, 41224 MiB
2025/04/19 19:45:40.086, 41224 MiB
2025/04/19 19:45:40.587, 41224 MiB
2025/04/19 19:45:41.087, 41224 MiB
2025/04/19 19:45:41.587, 41224 MiB
2025/04/19 19:45:42.087, 41224 MiB
2025/04/19 19:45:42.587, 41224 MiB
2025/04/19 19:45:43.087, 41224 MiB
2025/04/19 19:45:43.588, 41224 MiB
2025/04/19 19:45:44.088, 41224 MiB
2025/04/19 19:45:44.588, 41224 MiB
2025/04/19 19:45:45.088, 41224 MiB
2025/04/19 19:45:45.588, 41224 MiB
2025/04/19 19:45:46.088, 41224 MiB
2025/04/19 19:45:46.589, 41224 MiB
2025/04/19 19:45:47.089, 41224 MiB
2025/04/19 19:45:47.589, 41224 MiB
2025/04/19 19:45:48.089, 41226 MiB
2025/04/19 19:45:48.589, 41226 MiB
2025/04/19 19:45:49.089, 41226 MiB
2025/04/19 19:45:49.589, 41226 MiB
2025/04/19 19:45:50.090, 41226 MiB
2025/04/19 19:45:50.590, 41226 MiB
2025/04/19 19:45:51.090, 41226 MiB
2025/04/19 19:45:51.590, 41226 MiB
2025/04/19 19:45:52.090, 41226 MiB
2025/04/19 19:45:52.591, 41226 MiB
2025/04/19 19:45:53.091, 41226 MiB
2025/04/19 19:45:53.591, 41226 MiB
2025/04/19 19:45:54.091, 41226 MiB
2025/04/19 19:45:54.591, 41226 MiB
