id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
979e96fe-747c-4af7-806f-9d2a7e5912dd,Itau Agents,Inferência com modelo qwq,N/A,2025-04-20 09:50:26,8488.753700733185,0.7933575651711545,0.08970414653633728,"Intel(R) Xeon(R) Silver 4410Y/2 device(s), TDP:150.0",NVIDIA L40S 1 device(s),Linux,BR/Rio de Janeiro,0
