id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
b163a5de-6781-46b9-ba79-5cd1b40e2265,Itau Agents,Inferência com modelo command-r7b,N/A,2025-04-21 00:56:08,423.56118512153625,0.03437968434099374,0.0038872765287518212,"Intel(R) Xeon(R) Silver 4410Y/2 device(s), TDP:150.0",NVIDIA L40S 1 device(s),Linux,BR/Rio de Janeiro,0
