id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
84ed4f3e-dc5a-4297-b5b2-ed39a2c21478,Itau Agents,Inferência com modelo qwq sem agente.,N/A,2025-04-21 15:27:11,4011.916340827942,0.37317856040028713,0.04219492664590007,"Intel(R) Xeon(R) Silver 4410Y/2 device(s), TDP:150.0",NVIDIA L40S 1 device(s),Linux,BR/Rio de Janeiro,0
