timestamp, memory.used [MiB]
2025/04/17 16:13:13.358, 12863 MiB
2025/04/17 16:13:13.359, 473 MiB
2025/04/17 16:13:13.859, 18 MiB
2025/04/17 16:13:13.859, 415 MiB
2025/04/17 16:13:14.359, 18 MiB
2025/04/17 16:13:14.359, 88 MiB
2025/04/17 16:13:14.860, 18 MiB
2025/04/17 16:13:14.860, 88 MiB
2025/04/17 16:13:15.360, 18 MiB
2025/04/17 16:13:15.360, 88 MiB
2025/04/17 16:13:15.860, 18 MiB
2025/04/17 16:13:15.860, 88 MiB
2025/04/17 16:13:16.361, 18 MiB
2025/04/17 16:13:16.361, 88 MiB
2025/04/17 16:13:16.861, 18 MiB
2025/04/17 16:13:16.861, 88 MiB
2025/04/17 16:13:17.362, 18 MiB
2025/04/17 16:13:17.362, 88 MiB
2025/04/17 16:13:17.862, 18 MiB
2025/04/17 16:13:17.862, 88 MiB
2025/04/17 16:13:18.362, 35 MiB
2025/04/17 16:13:18.364, 88 MiB
2025/04/17 16:13:18.864, 18 MiB
2025/04/17 16:13:18.864, 88 MiB
2025/04/17 16:13:19.364, 407 MiB
2025/04/17 16:13:19.364, 88 MiB
2025/04/17 16:13:19.864, 18917 MiB
2025/04/17 16:13:19.864, 88 MiB
2025/04/17 16:13:20.364, 18917 MiB
2025/04/17 16:13:20.365, 88 MiB
2025/04/17 16:13:20.865, 18917 MiB
2025/04/17 16:13:20.865, 88 MiB
2025/04/17 16:13:21.365, 20247 MiB
2025/04/17 16:13:21.365, 88 MiB
2025/04/17 16:13:21.865, 20335 MiB
2025/04/17 16:13:21.866, 88 MiB
2025/04/17 16:13:22.366, 20335 MiB
2025/04/17 16:13:22.366, 88 MiB
2025/04/17 16:13:22.866, 20335 MiB
2025/04/17 16:13:22.866, 88 MiB
2025/04/17 16:13:23.366, 20335 MiB
2025/04/17 16:13:23.366, 88 MiB
2025/04/17 16:13:23.866, 20335 MiB
2025/04/17 16:13:23.866, 88 MiB
2025/04/17 16:13:24.367, 20335 MiB
2025/04/17 16:13:24.367, 88 MiB
2025/04/17 16:13:24.867, 20335 MiB
2025/04/17 16:13:24.869, 88 MiB
2025/04/17 16:13:25.369, 20335 MiB
2025/04/17 16:13:25.369, 88 MiB
2025/04/17 16:13:25.869, 20335 MiB
2025/04/17 16:13:25.870, 88 MiB
2025/04/17 16:13:26.371, 20335 MiB
