id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
987612e6-f286-4ab6-8b5a-cec42770d3fd,Itau Agents,Inferência com modelo gemma3:12b sem agente.,N/A,2025-04-17 15:34:52,267.3958115577698,0.025588194652279017,0.002893231581138536,"Intel(R) Core(TM) i9-14900KF/1 device(s), TDP:125.0",NVIDIA GeForce RTX 4090 2 device(s),Linux,BR/Rio de Janeiro,0
