id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
c395afc4-b614-4c8f-9467-cc7c4a60b9da,Itau Agents,Inferência com modelo qwq,N/A,2025-04-19 13:11:34,4124.900282621384,0.377708845281138,0.042707161427093,"Intel(R) Xeon(R) Silver 4410Y/2 device(s), TDP:150.0",NVIDIA L40S 1 device(s),Linux,BR/Rio de Janeiro,0
