id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
38296dd9-3f19-4a12-82b9-8d05f8d42183,Itau Agents,Inferência com modelo deepseek-r1:14b,N/A,2025-04-19 12:03:40,852.3267164230347,0.07147041481790417,0.008081088333045607,"Intel(R) Xeon(R) Silver 4410Y/2 device(s), TDP:150.0",NVIDIA L40S 1 device(s),Linux,BR/Rio de Janeiro,0
