timestamp, memory.used [MiB]
2025/04/19 12:03:36.726, 28692 MiB
2025/04/19 12:03:37.226, 14 MiB
2025/04/19 12:03:37.726, 14 MiB
2025/04/19 12:03:38.226, 14 MiB
2025/04/19 12:03:38.726, 14 MiB
2025/04/19 12:03:39.226, 14 MiB
2025/04/19 12:03:39.758, 14 MiB
2025/04/19 12:03:40.258, 14 MiB
2025/04/19 12:03:40.758, 14 MiB
2025/04/19 12:03:41.258, 14 MiB
2025/04/19 12:03:41.759, 14 MiB
2025/04/19 12:03:42.259, 14 MiB
2025/04/19 12:03:42.759, 29 MiB
2025/04/19 12:03:43.259, 42 MiB
2025/04/19 12:03:43.759, 442 MiB
2025/04/19 12:03:44.312, 442 MiB
2025/04/19 12:03:44.812, 442 MiB
2025/04/19 12:03:45.313, 442 MiB
2025/04/19 12:03:45.813, 442 MiB
2025/04/19 12:03:46.313, 442 MiB
2025/04/19 12:03:46.813, 442 MiB
2025/04/19 12:03:47.314, 442 MiB
2025/04/19 12:03:47.814, 442 MiB
2025/04/19 12:03:48.314, 442 MiB
2025/04/19 12:03:48.814, 442 MiB
2025/04/19 12:03:49.314, 442 MiB
2025/04/19 12:03:49.814, 8592 MiB
2025/04/19 12:03:50.314, 8592 MiB
2025/04/19 12:03:50.815, 40742 MiB
2025/04/19 12:03:51.315, 40848 MiB
2025/04/19 12:03:51.815, 40908 MiB
2025/04/19 12:03:52.315, 40968 MiB
2025/04/19 12:03:52.816, 41008 MiB
2025/04/19 12:03:53.409, 41048 MiB
2025/04/19 12:03:53.909, 41088 MiB
2025/04/19 12:03:54.409, 41128 MiB
2025/04/19 12:03:54.909, 41148 MiB
2025/04/19 12:03:55.409, 41168 MiB
2025/04/19 12:03:55.909, 41208 MiB
2025/04/19 12:03:56.409, 41228 MiB
2025/04/19 12:03:56.910, 41242 MiB
2025/04/19 12:03:57.410, 41242 MiB
2025/04/19 12:03:58.011, 41242 MiB
2025/04/19 12:03:58.511, 41242 MiB
2025/04/19 12:03:59.011, 41242 MiB
2025/04/19 12:03:59.511, 41242 MiB
2025/04/19 12:04:00.011, 41242 MiB
2025/04/19 12:04:00.512, 41242 MiB
2025/04/19 12:04:01.012, 41242 MiB
2025/04/19 12:04:01.512, 41242 MiB
2025/04/19 12:04:02.012, 41242 MiB
2025/04/19 12:04:02.610, 41242 MiB
2025/04/19 12:04:03.110, 41242 MiB
2025/04/19 12:04:03.610, 41242 MiB
2025/04/19 12:04:04.110, 41242 MiB
2025/04/19 12:04:04.610, 41242 MiB
2025/04/19 12:04:05.110, 41242 MiB
2025/04/19 12:04:05.610, 41242 MiB
2025/04/19 12:04:06.110, 41242 MiB
2025/04/19 12:04:06.611, 41242 MiB
2025/04/19 12:04:07.217, 41242 MiB
2025/04/19 12:04:07.717, 41242 MiB
2025/04/19 12:04:08.217, 41242 MiB
2025/04/19 12:04:08.717, 41242 MiB
2025/04/19 12:04:09.217, 41242 MiB
2025/04/19 12:04:09.717, 41242 MiB
2025/04/19 12:04:10.218, 41242 MiB
2025/04/19 12:04:10.718, 41242 MiB
2025/04/19 12:04:11.218, 41242 MiB
2025/04/19 12:04:11.834, 41242 MiB
2025/04/19 12:04:12.334, 41242 MiB
2025/04/19 12:04:12.834, 41242 MiB
2025/04/19 12:04:13.334, 41242 MiB
2025/04/19 12:04:13.834, 41242 MiB
2025/04/19 12:04:14.335, 41242 MiB
2025/04/19 12:04:14.835, 41242 MiB
2025/04/19 12:04:15.335, 41242 MiB
2025/04/19 12:04:15.835, 41242 MiB
2025/04/19 12:04:16.335, 41246 MiB
2025/04/19 12:04:16.835, 41248 MiB
2025/04/19 12:04:17.336, 41248 MiB
2025/04/19 12:04:17.836, 41248 MiB
2025/04/19 12:04:18.336, 41248 MiB
2025/04/19 12:04:18.836, 41248 MiB
2025/04/19 12:04:19.336, 41248 MiB
2025/04/19 12:04:19.914, 41248 MiB
2025/04/19 12:04:20.415, 41248 MiB
2025/04/19 12:04:20.915, 41248 MiB
2025/04/19 12:04:21.415, 41248 MiB
2025/04/19 12:04:21.915, 41248 MiB
2025/04/19 12:04:22.415, 41248 MiB
2025/04/19 12:04:22.916, 41248 MiB
