id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
ac5d5e76-d04f-4253-9cf7-7b1fb1e7dd73,Itau Agents,Inferência com modelo gemma3:27b,N/A,2025-04-19 09:43:05,6941.817981481552,0.5953508573005132,0.06731572608411172,"Intel(R) Xeon(R) Silver 4410Y/2 device(s), TDP:150.0",NVIDIA L40S 1 device(s),Linux,BR/Rio de Janeiro,0
