id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
f64c3275-dd9f-4ef3-ad6e-14d6af1ae629,Itau Agents,Inferência com modelo command-r7b sem agente.,N/A,2025-04-20 00:16:53,322.897967338562,0.024893377968372987,0.002814669353505965,"Intel(R) Xeon(R) Silver 4410Y/2 device(s), TDP:150.0",NVIDIA L40S 1 device(s),Linux,BR/Rio de Janeiro,0
