id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
215c949f-3f78-4b50-8940-b0c804b59770,Itau Agents,Inferência com modelo deepseek-r1:14b,N/A,2025-04-18 18:10:05,973.3188214302063,0.101151451263585,0.011437093442922293,"Intel(R) Core(TM) i9-14900KF/1 device(s), TDP:125.0",NVIDIA GeForce RTX 4090 2 device(s),Linux,BR/Rio de Janeiro,0
