id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
9b28850d-35fc-4334-a454-72dff75c3973,Itau Agents,Inferência com modelo qwq,N/A,2025-04-18 19:38:10,4713.297072172165,0.5437861052100051,0.061485351129990075,"Intel(R) Core(TM) i9-14900KF/1 device(s), TDP:125.0",NVIDIA GeForce RTX 4090 2 device(s),Linux,BR/Rio de Janeiro,0
