file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
gemma3_12b_agent,0.777901159480766,0.2831730486399324,0.03201809343666847,0.39060000000000006,10.655924479166666,run1 (0.4062)
