file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
deepseek-r1_32b_agent,0.6143943746663906,0.251500149183725,0.028436870368054534,0.5833333333333334,19.9501953125,run2 (0.6406)
