file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
qwen2.5_32b_agent,0.23514489538139768,0.09509665993075422,0.0107524842417104,0.38020000000000004,19.955403645833332,run3 (0.4062)
