timestamp, memory.used [MiB]
2025/04/19 02:44:46.807, 29420 MiB
2025/04/19 02:44:47.307, 14 MiB
2025/04/19 02:44:47.807, 14 MiB
2025/04/19 02:44:48.307, 14 MiB
2025/04/19 02:44:48.807, 14 MiB
2025/04/19 02:44:49.307, 14 MiB
2025/04/19 02:44:49.808, 14 MiB
2025/04/19 02:44:50.308, 14 MiB
2025/04/19 02:44:50.808, 14 MiB
2025/04/19 02:44:51.308, 14 MiB
2025/04/19 02:44:51.808, 14 MiB
2025/04/19 02:44:52.308, 14 MiB
2025/04/19 02:44:52.808, 14 MiB
2025/04/19 02:44:53.312, 14 MiB
2025/04/19 02:44:53.812, 442 MiB
2025/04/19 02:44:54.312, 8212 MiB
2025/04/19 02:44:54.812, 8214 MiB
2025/04/19 02:44:55.313, 8214 MiB
2025/04/19 02:44:55.813, 8214 MiB
2025/04/19 02:44:56.313, 8214 MiB
2025/04/19 02:44:56.813, 8214 MiB
2025/04/19 02:44:57.313, 8214 MiB
2025/04/19 02:44:57.814, 17330 MiB
2025/04/19 02:44:58.314, 17426 MiB
2025/04/19 02:44:58.814, 17550 MiB
2025/04/19 02:44:59.314, 17650 MiB
2025/04/19 02:44:59.814, 17768 MiB
2025/04/19 02:45:00.314, 17802 MiB
2025/04/19 02:45:00.814, 17820 MiB
2025/04/19 02:45:01.315, 17820 MiB
2025/04/19 02:45:01.815, 17820 MiB
2025/04/19 02:45:02.315, 17820 MiB
2025/04/19 02:45:02.815, 17820 MiB
2025/04/19 02:45:03.316, 17820 MiB
2025/04/19 02:45:03.816, 17820 MiB
2025/04/19 02:45:04.316, 17820 MiB
2025/04/19 02:45:04.816, 17820 MiB
2025/04/19 02:45:05.316, 17820 MiB
2025/04/19 02:45:05.816, 17820 MiB
2025/04/19 02:45:06.317, 17820 MiB
2025/04/19 02:45:06.817, 17820 MiB
2025/04/19 02:45:07.317, 17820 MiB
2025/04/19 02:45:07.817, 17822 MiB
2025/04/19 02:45:08.317, 17822 MiB
2025/04/19 02:45:08.818, 17822 MiB
2025/04/19 02:45:09.318, 17822 MiB
2025/04/19 02:45:09.818, 17822 MiB
2025/04/19 02:45:10.318, 17822 MiB
2025/04/19 02:45:10.818, 17822 MiB
