file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
qwq_simple,1.1417356564601262,0.37986310666114403,0.042950741607068875,0.03623333333333333,36.410807291666664,run2 (0.0435)
