file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
deepseek-r1_32b_simple,0.6829940729008781,0.22460045751632976,0.025395349130913833,0.0942,36.411458333333336,run1 (0.1087)
