file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
qwen2.5_32b_simple,0.26552294066658727,0.0871190084760144,0.009850459169374432,0.1449,28.705078125,run2 (0.1739)
