file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
gemma3_27b_simple,0.4670822595666956,0.14033877986282287,0.015867965500309496,0.05073333333333333,32.384765625,run3 (0.087)
