id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
5ee1e31f-7298-4790-9b8d-060bfc8d9168,Itau Agents,Inferência com modelo qwen2.5:14b sem agente.,N/A,2025-04-17 20:06:38,371.48213505744934,0.03811346862033992,0.004309451783433215,"Intel(R) Core(TM) i9-14900KF/1 device(s), TDP:125.0",NVIDIA GeForce RTX 4090 2 device(s),Linux,BR/Rio de Janeiro,0
