file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
gemma3_12b_simple,0.06370012828597316,0.018077631216249935,0.0020440196839901,0.31579999999999997,28.010416666666668,run2 (0.3684)
