file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
qwen2.5_14b_simple,0.12727411535051134,0.03914161698367877,0.004425703490727534,0.5175333333333333,40.264973958333336,run3 (0.5526)
