file_name,duration_mean(h),power_consumption_mean(kWh),co2_emission_mean(kg),accuracy_mean,vram_mean(GiB),highest_accuracy_round
deepseek-r1_32b_simple,0.4800929358491191,0.15614048831126226,0.017654648872866066,0.5613666666666667,36.413411458333336,run1 (0.5789)
