id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
f3ab608a-c653-4430-ad02-07ff3f2c119a,Itau Agents,Inferência com modelo command-r7b,N/A,2025-04-18 12:23:19,284.49275851249695,0.02794301551707003,0.0031594888214995917,"Intel(R) Core(TM) i9-14900KF/1 device(s), TDP:125.0",NVIDIA GeForce RTX 4090 2 device(s),Linux,BR/Rio de Janeiro,0
